p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
3.43665340763721e-83	0.295430488492378	0.559	0.36	8.15930252041228e-79	11	B3GNT2
3.5091155848532e-83	0.296611948862875	0.372	0.197	8.33134222155847e-79	11	FOSL2
6.14057506897369e-83	0.288160574488454	0.534	0.336	1.45789533287573e-78	11	RABGAP1L
1.85477417943885e-82	0.659424873770938	0.24	0.099	4.40360485682372e-78	11	CXCL9
4.56126367801104e-82	0.261454962725913	0.683	0.483	1.08293522243338e-77	11	ZFAND5
6.21608961623185e-81	0.269369402331264	0.701	0.507	1.47582399668577e-76	11	C6orf62
7.3985127831217e-81	0.268232001279906	0.425	0.24	1.75655490496875e-76	11	IGFLR1
4.82454479342107e-80	0.264903082429612	0.431	0.245	1.14544342485403e-75	11	TLNRD1
4.95529233730413e-80	0.291053012256554	0.374	0.201	1.17648550672275e-75	11	C2
5.65498909957158e-80	0.291256559674997	0.782	0.604	1.34260751202028e-75	11	OAS1
1.097353157214e-79	0.25368900688764	0.678	0.484	2.60533586585749e-75	11	TCIRG1
1.34036692299988e-79	0.271017036010931	0.452	0.265	3.18229914858631e-75	11	ZFYVE16
8.87309312966394e-79	0.25903226419035	0.893	0.738	2.10664977084481e-74	11	CAPG
7.93570739430041e-78	0.495544128295146	0.674	0.515	1.8840956495548e-73	11	RGCC
1.89516540239066e-77	0.253211338616559	0.414	0.234	4.49950169835591e-73	11	ZNF385A
2.28571011193224e-77	0.260717399138183	0.643	0.449	5.42673294774952e-73	11	DDX3X
8.39109839979061e-77	0.284993344605187	0.645	0.447	1.99221458207829e-72	11	DAB2
1.95479579064701e-76	0.253759766789256	0.577	0.381	4.64107616615414e-72	11	SCPEP1
3.09947347057366e-76	0.272942707061623	0.473	0.291	7.35876991383597e-72	11	NEU1
3.20447578873247e-74	0.270045459768955	0.319	0.172	7.60806641760864e-70	11	MITF
3.45943881993814e-74	0.261321163192155	0.607	0.413	8.21339964629714e-70	11	CORO1C
3.45632670956535e-73	0.331244909004526	0.729	0.574	8.20601087385005e-69	11	YWHAH
1.03143629586311e-72	0.276281434974251	0.635	0.451	2.4488360536382e-68	11	ATP6AP2
3.65066028183662e-72	0.279413453142413	0.529	0.356	8.6673976411365e-68	11	RNF114
3.87448765862452e-72	0.25683092001568	0.486	0.306	9.19880859910632e-68	11	GLUD1
7.22733822452206e-72	0.277078463464679	0.31	0.155	1.71591464126603e-67	11	H1F0
1.57594455565513e-71	0.260022677395001	0.843	0.715	3.74160756403642e-67	11	PCBP1
2.29037679870204e-71	0.368051525505166	0.35	0.187	5.43781259547839e-67	11	CXCL2
1.7452400162209e-69	0.258105786894035	0.653	0.47	4.14354884651165e-65	11	TSC22D3
4.54551165467771e-69	0.268520595571803	0.646	0.461	1.07919537705358e-64	11	ZFP36L1
5.28770336360177e-68	0.2796763688649	0.771	0.608	1.25540653258633e-63	11	CALR
4.26280838180881e-67	0.2849248703141	0.608	0.439	1.01207596600905e-62	11	EIF4A1
1.44146636932714e-65	0.255448317629797	0.491	0.318	3.4223294540565e-61	11	MAT2A
3.54570421575455e-64	0.364809326252035	0.907	0.848	8.41821094904446e-60	11	TXN
4.21969799914256e-64	0.255813116713549	0.712	0.547	1.00184069895643e-59	11	PDIA3
7.01321131357424e-64	0.264442461009072	0.432	0.265	1.6650766300688e-59	11	NABP1
3.71147863216598e-63	0.250386268358898	0.477	0.312	8.81179256848846e-59	11	SFT2D2
7.60969158441235e-63	0.270068615288525	0.5	0.328	1.80669297597118e-58	11	GOLGA4
2.47040215721291e-62	0.543569142218143	0.19	0.095	5.86522880165489e-58	11	THBS1
3.33264463351947e-62	0.252907316123814	0.692	0.524	7.91236488890193e-58	11	RGS10
1.15526790707405e-57	0.270994749028931	0.485	0.325	2.7428370649752e-53	11	OSBPL8
2.46118704452356e-57	0.28886370975848	0.144	0.054	5.84335028110783e-53	11	IL6
7.62227574390275e-53	0.286296824334722	0.336	0.208	1.80968070711739e-48	11	CHMP1B
0	3.54288635972538	0.782	0.105	0	12	HSPA6
0	3.14928283977115	0.912	0.275	0	12	DNAJB1
0	3.10497649993964	0.977	0.451	0	12	HSPA1A
0	3.03940315721725	0.866	0.206	0	12	HSPA1B
0	2.57001911949567	0.971	0.669	0	12	HSPB1
0	2.38187693720366	0.922	0.334	0	12	HSPH1
0	2.2696791356367	0.715	0.092	0	12	BAG3
0	2.0251115878323	0.994	0.88	0	12	HSP90AA1
0	2.0165040898439	0.659	0.244	0	12	IER5
0	1.97884856402745	0.242	0.008	0	12	CRYAB
0	1.91174492213015	0.797	0.195	0	12	FKBP4
0	1.9064616193259	0.658	0.096	0	12	DNAJA4
0	1.90628395806945	0.853	0.417	0	12	HSPD1
0	1.85157470931082	0.627	0.076	0	12	SERPINH1
0	1.83492684583838	0.927	0.573	0	12	HSPE1
0	1.76698732556796	0.625	0.151	0	12	ZFAND2A
0	1.3892751758895	0.413	0.096	0	12	G0S2
0	1.32748931804837	0.727	0.333	0	12	CACYBP
0	1.25696795195916	0.963	0.852	0	12	UBC
0	1.23233323239538	0.942	0.755	0	12	HSP90AB1
0	1.14727641529258	0.907	0.746	0	12	HSPA8
0	1.03012663499606	0.862	0.664	0	12	DNAJA1
0	1.00334398494755	0.617	0.325	0	12	TENT5A
0	0.979830485241786	0.43	0.166	0	12	CKS2
0	0.957636754916421	0.606	0.262	0	12	STIP1
0	0.938620972390838	0.584	0.28	0	12	TCP1
0	0.93711644909958	0.75	0.463	0	12	PPP1R15A
0	0.908463825070565	0.902	0.68	0	12	TIMP1
0	0.881879496480963	0.518	0.21	0	12	CHORDC1
0	0.869219798767594	0.534	0.277	0	12	MRPL18
0	0.853248503341852	0.262	0.022	0	12	OLIG1
0	0.829056509607946	0.547	0.248	0	12	AHSA1
0	0.814040163423913	0.666	0.442	0	12	DNAJB6
0	0.813184892443899	0.359	0.09	0	12	SLC5A3
0	0.808862830608219	0.509	0.243	0	12	SNAP23
0	0.772609331398483	0.617	0.387	0	12	CCT4
0	0.771039219288124	0.322	0.075	0	12	DNAJB4
0	0.769579448631843	0.515	0.251	0	12	HSPA4
0	0.627737660368761	0.893	0.487	0	12	CCL2
9.63914757924057e-316	0.54411231509714	0.174	0.01	2.2885264182633e-311	12	PARD6G-AS1
2.91892618463067e-307	0.726542901887089	0.867	0.589	6.93011454755013e-303	12	SOD2
9.30543486870359e-305	0.6151167395698	0.99	0.932	2.20929634652761e-300	12	SAT1
1.27431605094285e-304	1.01496041531034	0.322	0.077	3.02548116814852e-300	12	NR4A1
1.4028757381744e-297	0.423735300451757	0.989	0.976	3.33070757757367e-293	12	SERF2
3.55602759031403e-282	0.766406089208574	0.288	0.114	8.44272070492357e-278	12	TCEAL9
2.09346718966212e-278	0.895662687538153	0.662	0.408	4.9703098016958e-274	12	GADD45B
1.41353167833141e-277	0.617667521487068	0.714	0.578	3.35600691069443e-273	12	PTGES3
7.62575268712016e-267	0.735936061268698	0.499	0.288	1.81050620297607e-262	12	TMEM70
3.45033510735949e-256	0.569435635709019	0.168	0.015	8.19178561189291e-252	12	CD300LB
9.73566505701208e-255	0.648070659185708	0.37	0.157	2.31144159783581e-250	12	DEDD2
1.15559305407203e-249	0.73602856970496	0.659	0.3	2.74360902897781e-245	12	FCN1
1.93145807383868e-248	0.716984176088778	0.476	0.253	4.5856677589078e-244	12	CLK1
1.10267902577931e-247	0.852876006847788	0.397	0.123	2.61798054300524e-243	12	RGS2
2.53718090156993e-245	0.646764624938899	0.423	0.166	6.02377489650733e-241	12	MBOAT7
1.49581042150933e-243	0.531198161885972	0.205	0.042	3.55135310274745e-239	12	ENGASE
2.20534857192786e-241	0.849869703611303	0.266	0.053	5.23593857947113e-237	12	TNFSF14
3.4129024511114e-240	0.518311621673524	0.968	0.807	8.10291299942869e-236	12	IFITM3
8.37681075500883e-238	0.656701874115551	0.47	0.261	1.9888224094542e-233	12	ALAS1
4.25569514665705e-226	0.630154570625611	0.495	0.278	1.01038714171932e-221	12	UBR4
1.6490042879151e-225	0.828305015997146	0.717	0.476	3.91506598036802e-221	12	HMOX1
1.51978036240495e-224	0.408376289792914	0.997	0.996	3.60826253642184e-220	12	TMSB10
1.44117956882235e-223	0.579030821900726	0.898	0.67	3.42164853229803e-219	12	BCL2A1
9.57294243700224e-220	0.633142837873864	0.525	0.277	2.27280799339307e-215	12	RIPK2
8.42848747972532e-218	0.703766038922508	0.578	0.278	2.00109149743639e-213	12	SLC25A37
1.04808821725955e-215	0.565724980755551	0.73	0.581	2.48837104541761e-211	12	ELOC
6.57396109308433e-211	0.775395518821388	0.418	0.177	1.56078984272008e-206	12	HIST1H2AC
1.62939123598859e-206	0.539369579081388	0.956	0.904	3.86850067248412e-202	12	CSTB
1.01346116972873e-204	0.629170029143032	0.284	0.096	2.40615950916996e-200	12	CA2
4.52880846696959e-203	0.551484277973914	0.81	0.543	1.07522970622792e-198	12	VAMP5
7.19973943787813e-203	0.582092071425463	0.823	0.538	1.70936213734103e-198	12	C15orf48
3.35496516779348e-202	0.428300676073387	0.964	0.956	7.96535830137528e-198	12	SH3BGRL3
3.2722081128497e-201	0.875527031990052	0.332	0.113	7.76887650152777e-197	12	DUSP2
3.23844765026675e-200	0.493499930822754	0.838	0.762	7.68872241126333e-196	12	ATP6V1G1
1.35428506350912e-197	0.328068151621493	0.127	0.01	3.21534359778336e-193	12	FBXL14
2.18112312373092e-191	0.581617138967959	0.952	0.89	5.17842252036194e-187	12	NEAT1
3.71370422190762e-189	0.355950454516169	0.986	0.981	8.81707656365308e-185	12	ATP5F1E
1.53772846662066e-186	0.499854665950568	0.227	0.049	3.65087492545078e-182	12	AK4
1.56736580047243e-185	0.278167130824164	0.103	0.006	3.72123988348165e-181	12	KLHL25
3.62868534090414e-185	0.542681644037167	0.25	0.115	8.6152247363746e-181	12	UNC119
1.8631677509378e-184	0.613360407082934	0.566	0.376	4.42353287427651e-180	12	ZC3HAV1
1.09686738889101e-182	0.493130083396166	0.967	0.837	2.60418255470504e-178	12	ISG15
2.79053163281155e-175	0.651673679158242	0.665	0.425	6.62528020262119e-171	12	GBP5
7.14643941140894e-175	0.665244569802228	0.488	0.223	1.69670764505671e-170	12	AC015912.3
1.12362499424392e-169	0.513306008633763	0.306	0.146	2.66771046133392e-165	12	MKNK2
2.03816960243282e-168	0.455978701832631	0.239	0.07	4.839022270096e-164	12	HOMER3
1.01923847393054e-167	0.349532618090505	0.163	0.025	2.41987598480589e-163	12	FZD2
2.96934371261403e-165	0.65001850031676	0.395	0.16	7.04981584248824e-161	12	ADM
6.31150467215741e-165	0.423434220859113	0.763	0.461	1.49847743926361e-160	12	CXCL10
4.74966685830299e-162	0.549982308304958	0.776	0.634	1.1276659054983e-157	12	SNX10
1.84375265298673e-161	0.568632395150696	0.695	0.436	4.37743754872109e-157	12	NINJ1
2.38125844101579e-160	0.504504676844268	0.81	0.667	5.65358379065968e-156	12	SQSTM1
3.22548934050947e-160	0.500382685201351	0.607	0.431	7.65795679223757e-156	12	LACTB
1.29469937406588e-158	0.376072886054319	0.928	0.848	3.07387525390721e-154	12	GNG5
1.95327422872887e-158	0.482497053082447	0.698	0.4	4.63746367384808e-154	12	APOBEC3A
8.12627544267941e-158	0.472293860886445	0.584	0.293	1.92934031560095e-153	12	CCL7
9.37625935708396e-157	0.593272248406269	0.676	0.499	2.22611149655887e-152	12	IRF1
1.92008782003798e-156	0.553893388347026	0.477	0.3	4.55867250233416e-152	12	TRIM25
2.46184090579475e-155	0.617276647224191	0.862	0.703	5.8449026785379e-151	12	S100A8
7.25898365929961e-155	0.555658577711365	0.936	0.816	1.72342790039091e-150	12	MT2A
1.52364787614277e-151	0.54889800052722	0.734	0.451	3.61744478753817e-147	12	CCL3
2.09938203145879e-151	0.277254109416948	0.793	0.512	4.98435281908946e-147	12	IL1RN
1.17901323517574e-150	0.521780784809108	0.908	0.848	2.79921322295424e-146	12	TXN
1.50430145333157e-150	0.466087899937616	0.226	0.101	3.57151251049982e-146	12	USPL1
1.5401905034025e-149	0.483786517883497	0.456	0.322	3.65672029317821e-145	12	NUDC
1.63145267506296e-146	0.530156460429663	0.445	0.191	3.87339494113448e-142	12	CLU
3.70301973010842e-146	0.510807267107054	0.447	0.264	8.79170944322341e-142	12	IRF8
3.91126816703615e-145	0.634853376412312	0.486	0.251	9.28613288217723e-141	12	PHLDA2
9.30339760185369e-143	0.651627296444638	0.888	0.75	2.2088126586321e-138	12	S100A9
4.23180410563498e-142	0.671285893217201	0.376	0.143	1.00471493075986e-137	12	S100A12
9.88344201268966e-142	0.50115103548441	0.478	0.222	2.34652680265278e-137	12	ANKRD22
3.84848725506401e-141	0.531183103658749	0.34	0.144	9.13707844097298e-137	12	CSF1
1.03121065789097e-140	0.603177209286688	0.814	0.594	2.44830034396474e-136	12	DUSP1
1.61614406069378e-139	0.516860218874017	0.457	0.339	3.83704922889916e-135	12	PRNP
1.97098470067508e-139	0.578714555866761	0.126	0.026	4.67951187634277e-135	12	AC108134.2
1.47231003226607e-137	0.375414419332734	0.94	0.835	3.49555847860609e-133	12	CTSB
3.07152600654956e-137	0.581044269309446	0.498	0.239	7.29241704474996e-133	12	IDO1
1.73337635387866e-136	0.470685603646165	0.476	0.231	4.11538213937872e-132	12	SPHK1
2.08018118914786e-132	0.486370244850546	0.293	0.148	4.93876617927486e-128	12	CLN8
6.78898033144275e-132	0.486526699876789	0.159	0.032	1.61183971029114e-127	12	RGS16
7.92259641414468e-131	0.635815673851496	0.38	0.174	1.88098284064623e-126	12	HIST2H2AA4
3.13655250319537e-130	0.518154448324191	0.473	0.258	7.44680295308645e-126	12	ICAM1
4.53863551248975e-130	0.510714096755958	0.451	0.25	1.07756284337532e-125	12	CD274
5.34581631506433e-130	0.555123032832706	0.695	0.51	1.26920370952257e-125	12	JUND
1.58755397839888e-128	0.364168397250511	0.934	0.83	3.76917065551463e-124	12	TYMP
2.91781472415116e-127	0.422722019701407	0.764	0.525	6.92747571807967e-123	12	ATP6V0C
2.23135518020297e-126	0.510551112625943	0.453	0.304	5.29768346883789e-122	12	MRPS6
9.80297630314328e-126	0.483286020149564	0.146	0.044	2.32742263389228e-121	12	TSPYL2
2.90759597697067e-125	0.566179575824609	0.529	0.33	6.90321436852377e-121	12	PIM1
7.52717955434623e-125	0.481734907835498	0.291	0.165	1.78710296979288e-120	12	CD300A
2.45024690110467e-122	0.358860038273435	0.214	0.088	5.8173761926027e-118	12	GPN1
3.36715071800654e-122	0.565738378047127	0.407	0.306	7.99428923469112e-118	12	CDC42EP3
3.0635230218973e-121	0.637088841200137	0.764	0.602	7.27341635858856e-117	12	JUN
3.75048006801473e-121	0.434256172499809	0.696	0.549	8.90438977748057e-117	12	ATP6V1B2
1.40208324317664e-119	0.440900233514433	0.716	0.561	3.32882603594997e-115	12	MGAT1
1.91906391703783e-119	0.311520925718723	0.141	0.037	4.55624155183121e-115	12	KBTBD8
7.23573999593393e-119	0.470367060511537	0.34	0.182	1.71790938983463e-114	12	ABL2
7.3358347770699e-118	0.499720089402428	0.2	0.081	1.74167389277193e-113	12	GADD45G
4.77204624447903e-116	0.447836957360202	0.221	0.089	1.13297921936421e-111	12	H2AFX
7.50814561332951e-116	0.453243920061789	0.691	0.462	1.78258393151669e-111	12	CDKN1A
1.14976209160247e-115	0.41858171334354	0.426	0.276	2.72976515788257e-111	12	NAA50
2.33364097727849e-114	0.478156607114188	0.641	0.538	5.54053040825459e-110	12	HNRNPU
2.42677582309831e-114	0.515403418825704	0.186	0.094	5.7616511592e-110	12	ID3
2.8984671018713e-114	0.386896143630767	0.909	0.788	6.88154059326285e-110	12	GLUL
5.54992664460172e-113	0.418706705204729	0.184	0.071	1.31766358396134e-108	12	IER5L
5.34453700960282e-111	0.421030222255531	0.239	0.104	1.2688999768199e-106	12	ZC3H12A
1.82167151048571e-110	0.394753651994685	0.795	0.721	4.32501250019518e-106	12	LITAF
1.10744136061996e-109	0.322484698889151	0.848	0.782	2.62928727838391e-105	12	ATP6V1F
3.78420305264647e-108	0.371071228528763	0.747	0.616	8.98445488759326e-104	12	HSBP1
1.99402824027884e-106	0.436419249653019	0.323	0.134	4.73422184807002e-102	12	CLEC5A
7.27268633548855e-106	0.480169074770657	0.455	0.232	1.72668118977169e-101	12	HES4
2.46187517428853e-105	0.376009188379247	0.319	0.179	5.84498403879583e-101	12	GNA15
5.07438472477476e-105	0.346009153334722	0.184	0.087	1.20476042135602e-100	12	PRRG4
5.62308503080123e-105	0.382533809008645	0.621	0.521	1.33503284801283e-100	12	UBE2B
2.0198691614431e-104	0.394929772330508	0.345	0.2	4.7955733630982e-100	12	APP
6.24230376022201e-104	0.438848013419205	0.273	0.135	1.48204775875191e-99	12	RYBP
2.44481059776456e-103	0.503364757069439	0.581	0.407	5.80446932121261e-99	12	CD83
5.99904631019091e-103	0.396904318864051	0.352	0.218	1.42429357496553e-98	12	KLHL6
2.13323269619837e-101	0.437425139137296	0.349	0.2	5.06472106731417e-97	12	B3GNT5
8.66593128452717e-101	0.413150859413967	0.409	0.278	2.05746540557244e-96	12	AFF4
1.2815083766831e-99	0.427989389736705	0.5	0.384	3.04255718792101e-95	12	TRA2B
9.87299527572672e-99	0.428084994795257	0.572	0.351	2.34404653836304e-94	12	CALHM6
1.28424641937411e-98	0.378939010561553	0.691	0.572	3.04905784887802e-94	12	MAP1LC3B
4.08979043223491e-98	0.306185592922559	0.946	0.93	9.70998044421212e-94	12	H3F3A
1.7603032050138e-97	0.679355044338834	0.245	0.118	4.17931186934377e-93	12	DDIT4
2.69526448643339e-97	0.29413375712647	0.148	0.042	6.39909694369017e-93	12	TNFRSF10D
2.94227871492102e-97	0.527811609815843	0.389	0.241	6.98555812496548e-93	12	KLF10
7.37036969080328e-96	0.387403990484106	0.387	0.286	1.74987317199051e-91	12	TACC1
1.12731743590098e-95	0.332109197002238	0.221	0.107	2.6764770563161e-91	12	RANGAP1
8.80325614982911e-95	0.388114954524481	0.328	0.181	2.09006907509243e-90	12	FNIP1
2.33672522262379e-90	0.385828633105423	0.32	0.177	5.5478530235534e-86	12	ZBTB43
3.3567120242392e-90	0.34755386551562	0.264	0.155	7.9695056879487e-86	12	AC100810.1
1.05682115889173e-89	0.384592846415755	0.691	0.551	2.50910479544073e-85	12	UPP1
3.88505956848344e-89	0.262391731162101	0.985	0.972	9.22390842749338e-85	12	S100A11
6.58748422925096e-89	0.406720537861983	0.221	0.153	1.56400050570876e-84	12	MID1IP1
1.30169845127944e-88	0.266466160186843	0.155	0.057	3.09049246302764e-84	12	CLIC2
4.08242993492126e-88	0.424878138886102	0.478	0.33	9.69250515149007e-84	12	RALA
3.70602081132608e-87	0.371260487693399	0.58	0.469	8.79883461025038e-83	12	EIF5
1.50681621328499e-86	0.493438814102294	0.6	0.399	3.57748305358122e-82	12	DEFB1
1.74271783358329e-86	0.29619753640984	0.973	0.922	4.13756068049344e-82	12	H3F3B
3.44444207066268e-86	0.36233781352659	0.568	0.447	8.17779436416734e-82	12	PLEKHB2
6.85569383841705e-85	0.379996514426334	0.732	0.587	1.62767883111698e-80	12	PLEK
1.657842966142e-84	0.35132511544017	0.339	0.26	3.93605077021434e-80	12	SEPHS2
1.72617309982179e-84	0.35953211239803	0.213	0.117	4.09828017359689e-80	12	HYPK
4.12244468100439e-84	0.37889655566671	0.235	0.099	9.78750816164062e-80	12	HIST2H2BE
1.15837066480658e-83	0.355904055057123	0.303	0.207	2.75020363238377e-79	12	TPST2
1.43113390003472e-83	0.406215713981115	0.601	0.42	3.39779810546244e-79	12	ACSL1
1.98028187726677e-83	0.264934751365288	0.97	0.915	4.70158523300676e-79	12	SRGN
7.38777841143007e-82	0.331837816251867	0.633	0.568	1.75400635044173e-77	12	ST13
2.01605461534281e-81	0.411519883589923	0.418	0.261	4.78651686774689e-77	12	MIR4435-2HG
4.03507591199546e-81	0.288545146455239	0.893	0.761	9.58007723025962e-77	12	KLF6
2.17149824817371e-80	0.451844356017943	0.413	0.25	5.15557114081402e-76	12	SOCS3
1.07409760080767e-76	0.356786877211063	0.34	0.228	2.55012252383758e-72	12	DNTTIP2
1.77243576713535e-76	0.44137351053749	0.391	0.261	4.20811699833276e-72	12	PPIF
9.12357108341186e-75	0.383993917350016	0.661	0.515	2.16611824662364e-70	12	FCGR2A
6.71277192005946e-74	0.373121552403864	0.377	0.263	1.59374630926052e-69	12	TAF7
3.04203423056993e-73	0.320935861506467	0.243	0.137	7.22239767021914e-69	12	NFKBIE
4.58816644943532e-73	0.329873105527082	0.744	0.582	1.08932247842493e-68	12	TNFSF13B
1.071519862395e-71	0.262982595109397	0.878	0.845	2.54400245729821e-67	12	GPX4
3.44807670119383e-71	0.3281105213943	0.604	0.506	8.1864237039744e-67	12	NUCB1
1.19915510332805e-70	0.250058811123723	0.942	0.919	2.84703404632147e-66	12	S100A10
1.65895077221958e-70	0.590623857981624	0.237	0.099	3.93868092340374e-66	12	CXCL9
2.08339042052601e-70	0.260692352852942	0.787	0.605	4.94638553641285e-66	12	MT-ATP8
2.72700655527768e-70	0.339078642322429	0.309	0.156	6.47445896354027e-66	12	SGTB
3.52775660855229e-70	0.334708071724372	0.437	0.352	8.37559974002484e-66	12	RSRC2
1.37899668750313e-69	0.340348641255025	0.33	0.223	3.27401393546993e-65	12	MAP2K3
3.08959141210911e-69	0.353701714896032	0.376	0.242	7.33530793062944e-65	12	ZNF267
8.36097387550369e-69	0.350133946424341	0.433	0.328	1.98506241752209e-64	12	PDE4DIP
2.35000495811632e-68	0.366219791278788	0.376	0.258	5.57938177155976e-64	12	SERTAD1
3.00130984233742e-68	0.369292310307341	0.44	0.265	7.1257098276775e-64	12	SLAMF7
3.1056504222499e-68	0.35708929580372	0.436	0.308	7.3734352325057e-64	12	CBWD2
5.21937905218488e-68	0.3002991272472	0.235	0.136	1.23918497456973e-63	12	JMJD6
6.05019208822192e-67	0.323588533525667	0.552	0.44	1.43643660558565e-62	12	SMCO4
8.14811451273457e-67	0.34802774352904	0.581	0.467	1.93452534761344e-62	12	SLC3A2
1.62509012524e-66	0.299799712932677	0.344	0.257	3.8582889753448e-62	12	FXR1
2.83286222588556e-66	0.301038409487703	0.281	0.196	6.7257814966975e-62	12	MLKL
3.6440911608749e-66	0.310806454874835	0.814	0.701	8.65180123414919e-62	12	RNF213
4.16810452246757e-66	0.330844591903374	0.277	0.169	9.89591375724251e-62	12	ARRDC4
8.80319034398182e-66	0.359345323758781	0.441	0.294	2.09005345146816e-61	12	CSF2RB
5.74195635709465e-65	0.503549197076531	0.842	0.79	1.36325527830141e-60	12	UBB
8.85801599579743e-65	0.317221369340906	0.43	0.253	2.10307015772223e-60	12	SPP1
8.87283577308955e-65	0.324148131421067	0.761	0.62	2.10658866924692e-60	12	GBP1
1.64010090412773e-64	0.310622109317287	0.384	0.234	3.89392756658005e-60	12	RELB
